Gyro Roll;Gyro Pitch;Gyro Yaw;Accel X;Accel Y;Accel Z
-0.505;-0.03;0;0.648;2.557;-7.285
-0.445;-3.51E-03;0;-0.414;3.728;-6.888
-0.479;-6.78E-03;0;1.673;2.139;-10.623
-0.475;0.027;0;-1.458;5.145;-9.961
-0.429;0.013;0;-2.187;6.002;-11.002
-0.431;-8.60E-03;0;0.658;2.531;-7.701
-0.414;0.011;0;1.218;5.568;-9
-0.412;0.033;0;-0.453;5.561;-8.135
-0.436;0.027;0;-0.785;4.55;-11.082
-0.436;0.015;0;0.895;4.058;-11.085
-0.434;0.033;0;0.601;4.584;-9.425
-0.379;-0.031;0;0.437;5.751;-10.408
-0.404;-0.015;0;-0.361;2.539;-8.121
-0.383;-0.022;0;0.039;6.009;-9.966
-0.387;-0.024;0;-0.576;5.346;-9.407
-0.38;-0.027;0;0.447;4.772;-6.576
-0.384;0.028;0;-1.683;3.324;-10.519
-0.394;-9.88E-03;0;-1.799;5.64;-11.033
-0.344;-0.021;0;-0.601;4.004;-6.535
-0.384;-0.02;0;2.175;6.563;-7.569
-0.346;-8.32E-05;0;-0.488;4.901;-6.559
-0.317;0.03;0;1.099;3.65;-9.369
-0.33;0.012;0;-1.381;2.458;-10.513
-0.341;-0.023;0;-1.509;3.096;-9.564
-0.289;-7.48E-03;0;0.476;2.139;-6.79
-0.295;-0.015;0;-1.743;5.063;-9.349
-0.287;-0.027;0;2.059;6.686;-10.129
-0.298;0.016;0;-0.284;2.602;-9.178
-0.266;-7.43E-03;0;0.453;5.243;-7.687
-0.303;0.034;0;0.691;2.687;-10.088
-0.29;7.63E-03;0;0.218;2.835;-10.528
-0.236;-0.016;0;0.096;6.72;-7.242
-0.249;0.016;0;1.854;2.328;-6.396
-0.271;6.45E-03;0;-1.32;5.634;-8.317
-0.264;-3.76E-03;0;-2.348;2.424;-11.001
-0.268;-3.87E-03;0;-1.032;3.866;-10.773
-0.235;1.19E-03;0;-1.173;5.517;-8.864
-0.238;0.016;0;-1.751;2.348;-9.063
-0.213;-0.013;0;0.029;2.817;-9.808
-0.22;0.021;0;-0.311;2.862;-9.105
-0.195;-5.28E-03;0;1.272;2.701;-7.323
-0.218;-3.12E-05;0;1.772;7.156;-10.497
-0.15;-2.79E-03;0;-1.811;7.179;-7.204
-0.188;-0.011;0;0.756;5.882;-10.717
-0.195;0.027;0;-1.836;2.441;-8.85
-0.183;4.13E-03;0;-5.57E-03;2.862;-6.208
-0.148;0.034;0;2.077;2.981;-6.655
-0.131;-2.21E-03;0;-1.664;7.23;-6.14
-0.165;0.017;0;-0.395;3.748;-9.252
-0.136;-0.028;0;-0.5;5.328;-9.704
-0.091;0.012;0;-0.441;4.792;-9.454
-0.111;7.23E-03;0;0.225;3.533;-10.798
-0.101;0.027;0;-1.059;6.134;-8.402
-0.112;0.014;0;-0.89;4.864;-9.821
-0.062;0.021;0;-1.23;2.731;-7.527
-0.103;0.027;0;-1.667;5.745;-9.887
-0.05;0.021;0;-0.813;7.038;-9.359
-0.071;-0.019;0;1.732;5.57;-10.842
-0.055;0.027;0;0.155;4.068;-8.085
-0.055;-2.39E-03;0;0.663;4.873;-7.22
-0.061;-0.03;0;-2.016;5.862;-6.069
-0.046;-0.019;0;-0.831;3.984;-8.34
-0.042;-5.77E-03;0;-0.851;4.503;-8.413
-0.041;0.022;0;-2.204;6.813;-9.773
6.27E-03;-0.011;0;-1.604;5.006;-7.72
9.50E-03;8.94E-04;0;1.993;3.187;-6.466
0.032;0.033;0;0.281;4.53;-7.296
0.056;0.033;0;-1.528;6.492;-10.427
0.054;0.029;0;2.285;3.088;-8.412
0.064;0.012;0;-0.882;4.669;-9.407
0.027;-0.029;0;-0.567;3.551;-9.855
0.041;0.014;0;-0.322;7.077;-7.364
0.056;-3.18E-04;0;0.672;4.387;-7.911
0.074;-0.028;0;0.895;6.81;-6.23
0.073;0.02;0;1.543;5.425;-6.525
0.114;-0.027;0;1.802;2.53;-7.247
0.071;-0.026;0;-0.438;6.061;-6.559
0.072;-0.018;0;2.288;5.16;-6.808
0.122;-2.93E-03;0;1.658;6.573;-7.934
0.143;0.019;0;1.553;5.234;-7.353
0.145;0.028;0;-0.508;6.384;-7.996
0.153;-5.52E-04;0;0.731;4.139;-8.639
0.131;-0.03;0;1.443;5.129;-10.664
0.157;-0.015;0;1.105;3.305;-9.57
0.17;0.03;0;0.922;5.184;-10.467
0.151;-0.013;0;1.371;6.503;-9.928
0.203;1.77E-03;0;-1.354;7.077;-9.293
0.203;0.021;0;-0.181;6.246;-8.543
0.17;-3.80E-03;0;1.809;6.071;-10.743
0.198;6.20E-03;0;0.067;4.612;-6.462
0.215;-0.023;0;2.397;5.352;-6.626
0.223;4.47E-03;0;2.182;5.867;-6.87
0.211;-4.43E-04;0;1.799;6.059;-6.25
0.259;0.01;0;1.857;2.341;-10.696
0.209;-6.54E-03;0;2.251;4.007;-7.703
0.224;-0.026;0;-1.285;6.313;-9.259
0.269;-0.029;0;-1.398;6.209;-9.802
0.272;-4.76E-03;0;-2.052;5.15;-6.561
0.274;-0.024;0;1.513;5.727;-7.204
0.275;-5.53E-03;0;1.551;3.013;-10.077
0.259;-7.77E-03;0;0.589;4.854;-9.665
0.263;-0.027;0;2.205;2.339;-8.22
0.316;-0.018;0;-0.505;5.949;-8.695
0.329;-0.02;0;0.105;6.697;-7.946
0.282;0.017;0;-2.069;2.23;-9.534
0.341;-0.027;0;-1.897;3.981;-6.454
0.324;8.81E-04;0;-0.39;3.212;-8.418
0.331;2.09E-03;0;0.262;1.916;-8.909
0.374;0.012;0;-1.962;2.12;-9.022
0.326;-3.48E-03;0;-1.954;2.749;-9.394
0.326;-0.027;0;0.036;6.496;-10.939
0.358;0.028;0;-1.931;3.507;-8.579
0.338;-6.41E-03;0;0.297;5.667;-11.192
0.399;5.75E-03;0;-1.269;4.843;-9.339
0.369;-0.025;0;0.612;5.911;-9.334
0.382;0.018;0;-1.506;4.294;-10.931
0.405;0.019;0;1.462;2.194;-9.053
0.373;-6.85E-03;0;0.812;5.033;-10.266
0.393;0.023;0;1.915;2.874;-6.841
0.388;-0.024;0;2.339;1.515;-6.842
0.453;8.31E-03;0;-1.958;5.094;-8.715
0.462;0.017;0;1.516;1.963;-10.273
0.461;-0.03;0;1.338;3.628;-7.865
0.456;0.033;0;-0.241;5.809;-8.508
0.448;-0.015;0;0.098;2.981;-7.475
0.474;-8.71E-03;0;-1.318;5.648;-11.06
0.483;0.032;0;0.578;4.957;-7.18
0.461;0.014;0;-0.761;3.948;-9.957
0.45;0.012;0;-1.217;3.992;-8.557
0.491;-0.028;0;1.409;3.495;-11.193
0.495;-1.67E-03;0;0.512;5.726;-10.982
0.472;0.034;0;0.685;5.081;-8.247
0.502;0.019;0;-1.839;4.969;-10.014
0.511;-6.35E-03;0;-0.762;5.062;-7.167
0.498;5.39E-03;0;-2.123;1.015;-8.061
0.506;-0.014;0;-0.842;2.266;-8.443
0.485;-0.011;0;0.777;0.908;-11.058
0.515;7.40E-03;0;0.448;2.071;-7.101
0.527;2.54E-03;0;-1.836;2.067;-11.284
0.504;-0.011;0;0.032;3.088;-7.563
0.529;0.029;0;-0.181;1.011;-6.969
0.561;-0.031;0;0.028;2.345;-8.97
0.534;-0.027;0;1.482;5.186;-10.743
0.536;-0.014;0;2.298;4.41;-10.368
0.575;0.014;0;1.935;3.284;-11.048
0.561;0.023;0;2.354;3.047;-10.694
0.573;-0.017;0;-0.166;0.869;-11.63
0.565;-0.022;0;-1.907;2.564;-9.703
0.579;-0.025;0;-1.024;4.574;-7.464
0.562;-0.023;0;2.383;4.182;-8.798
0.605;-0.014;0;0.233;3.995;-7.818
0.566;9.36E-03;0;-1.928;0.547;-8.297
0.587;-0.017;0;-0.782;2.816;-8.061
0.575;3.01E-03;0;2.314;4.672;-9.705
0.596;-0.012;0;1.551;4.07;-11.322
0.605;-0.019;0;0.894;2.592;-9.921
0.584;-3.28E-03;0;-2.097;1.059;-11.209
0.633;0.027;0;1.201;0.236;-10.369
0.638;-0.029;0;2.005;3.826;-7.851
0.611;0.02;0;-1.843;0.929;-8.739
0.628;-4.30E-03;0;-2.349;3.699;-11.743
0.614;0.012;0;0.797;2.295;-10.768
0.632;-0.027;0;-1.153;1.92;-11.51
0.635;6.91E-03;0;0.37;2.808;-10.508
0.611;6.49E-03;0;1.829;0.082;-9.093
0.603;1.96E-03;0;-1.228;1.004;-10.162
0.66;-7.53E-03;0;-0.548;1.478;-11.941
0.607;6.50E-04;0;2.236;1.638;-8.712
0.641;0.022;0;0.112;2.794;-8.804
0.64;-0.015;0;-1.845;2.184;-11.174
0.649;-9.90E-03;0;0.577;1.22;-10.992
0.648;0.013;0;-2.201;2.804;-11.771
0.657;0.012;0;-0.89;1.223;-7.831
0.664;-0.015;0;-0.637;-1.238;-7.635
0.661;-0.026;0;-1.749;2.792;-9.519
0.671;0.017;0;2.212;3.219;-10.763
0.661;0.023;0;1.919;-1.355;-11.688
0.643;-0.017;0;-1.179;1.698;-9.09
0.673;-0.016;0;-0.525;0.691;-11.613
0.682;-0.03;0;-1.611;1.522;-7.832
0.643;-0.024;0;-0.913;-1.766;-11.329
0.635;-0.016;0;-0.987;0.61;-10.628
0.649;0.026;0;2.077;2.821;-7.79
0.627;5.02E-03;0;0.831;0.462;-9.151
0.671;0.011;0;-0.156;0.49;-11.107
0.633;-0.011;0;1.098;-1.699;-8.965
0.642;-0.022;0;0.397;-0.019;-9.263
0.676;-0.022;0;1.072;1.467;-11.264
0.665;5.81E-03;0;-2.167;2.47;-11.673
0.682;-0.013;0;-0.66;-0.971;-11.934
0.644;-0.03;0;2.394;-0.35;-8.298
0.659;0.033;0;1.468;1.027;-9.675
0.666;-0.028;0;1.132;-1.183;-10.289
0.634;0.032;0;1.363;-1.429;-7.707
0.67;5.05E-03;0;0.488;-0.93;-8.887
0.662;2.02E-03;0;-2.105;-1.517;-10.426
0.662;0.016;0;1.592;-0.977;-8.961
0.648;0.026;0;2.147;0.127;-9.127
0.667;-4.62E-03;0;1.882;-1.395;-7.528
0.646;0.024;0;-2.088;0.814;-11.046
0.64;-7.06E-03;0;-1.145;-1.587;-11.156
0.669;-0.022;0;-1.723;-1.623;-9.712
0.637;0.028;0;-1.799;-2.337;-10.676
0.625;-0.01;0;2.264;0.387;-8.523
0.665;-0.018;0;2.137;-0.993;-11.901
0.641;0.031;0;-0.804;-1.006;-9.966
0.667;-0.014;0;-0.579;-2.771;-11.927
0.675;0.014;0;-2.199;-2.225;-10.296
0.645;-0.013;0;0.163;-1.463;-10.122
0.628;-0.016;0;1.794;-3.308;-8.23
0.642;-5.73E-04;0;2.306;-0.601;-10.662
0.625;-1.76E-03;0;0.275;-2.476;-9.783
0.662;7.02E-04;0;0.208;0.491;-9.568
0.625;0.024;0;0.456;-1.661;-8.965
0.647;-0.02;0;-0.899;-0.901;-9.664
0.643;0.014;0;-2.015;-3.874;-8.185
0.652;0.018;0;1.641;-2.879;-8.306
0.651;0.032;0;-1.089;-0.193;-10.004
0.603;-0.012;0;2.449;-3.169;-10.931
0.589;-0.013;0;-1.82;-4.187;-10.446
0.587;0.016;0;0.105;-2.485;-10.466
0.615;-0.026;0;-0.15;-1.733;-7.222
0.586;0.023;0;6.50E-03;-1.191;-9.685
0.576;-3.56E-03;0;-1.653;-3.869;-9.803
0.606;0.023;0;-1.675;-0.212;-7.325
0.593;-0.018;0;1.144;-3.316;-11.837
0.577;0.035;0;2.197;-0.338;-10.616
0.572;7.53E-03;0;-2.245;-3.079;-8.98
0.578;9.76E-03;0;-0.531;-1.278;-9.476
0.603;-5.97E-03;0;-1.311;-4.319;-8.209
0.566;0.033;0;0.426;-4.213;-8.668
0.554;0.023;0;1.2;-1.696;-10.748
0.553;8.83E-03;0;2.331;-4.786;-9.894
0.542;0.027;0;0.653;-3.176;-10.802
0.552;0.014;0;-0.786;-4.308;-11.299
0.549;-2.73E-03;0;0.5;-2.342;-11.483
0.57;-7.71E-03;0;-1.701;-2.092;-7.686
0.542;-5.94E-03;0;0.268;-1.898;-8.763
0.563;-0.013;0;2.055;-1.499;-10.848
0.508;-0.029;0;1.075;-1.993;-7.342
0.564;-0.027;0;-1.013;-2.21;-10.817
0.551;0.026;0;-1.507;-3.993;-9.657
0.506;0.02;0;-0.921;-1.714;-8
0.534;-0.031;0;2.239;-1.005;-8.254
0.486;-4.22E-03;0;-1.65;-2.541;-8.184
0.479;9.57E-03;0;-0.357;-0.965;-9.296
0.506;-0.019;0;-0.218;-4.982;-9.392
0.472;-0.012;0;-1.46;-5.541;-6.845
0.461;0.028;0;-0.887;-1.052;-7.195
0.492;0.023;0;-0.8;-5.078;-7.824
0.467;0.032;0;0.261;-2.299;-9.009
0.447;4.82E-03;0;2.124;-4.154;-8.044
0.494;-1.27E-03;0;-2.276;-1.863;-7.045
0.477;-7.90E-03;0;2.27;-3.408;-9.593
0.467;0.023;0;0.317;-4.337;-11.033
0.444;0.019;0;-0.4;-5.059;-8.829
0.474;1.79E-04;0;-0.039;-4.592;-8.648
0.45;-0.026;0;0.58;-1.43;-6.801
0.435;-0.031;0;-1.67;-5.863;-7.635
0.43;-0.021;0;2.045;-4.306;-9.808
0.401;-0.016;0;-0.117;-1.524;-8.352
0.406;3.24E-04;0;-0.645;-2.3;-9.411
0.39;0.023;0;2.36;-6.035;-7.831
0.379;1.98E-04;0;0.672;-5.027;-10.583
0.369;0.012;0;-0.963;-1.812;-9.068
0.379;6.28E-03;0;-2.087;-3.573;-10.763
0.374;0.012;0;-0.224;-2.864;-6.854
0.38;0.016;0;1.211;-6.041;-8.117
0.377;-2.35E-03;0;-1.37;-5.813;-10.378
0.337;-7.25E-03;0;0.916;-6.533;-9.08
0.342;-0.015;0;0.809;-5.102;-6.612
0.312;-0.021;0;2.409;-3.066;-7.716
0.367;0.012;0;-1.694;-6.453;-6.449
0.362;7.00E-03;0;-2.228;-4.498;-7.932
0.34;1.68E-03;0;2.176;-3.864;-10.287
0.336;0.021;0;0.365;-2.57;-8.181
0.28;6.45E-03;0;1.54;-3.221;-10.99
0.329;0.018;0;1.523;-2.965;-10.101
0.314;-1.08E-03;0;0.581;-4.95;-10.345
0.284;-0.023;0;-0.518;-4.955;-9.179
0.276;0.034;0;-1.213;-4.739;-8.297
0.269;0.018;0;-1.801;-4.307;-9.635
0.271;0.026;0;-1.594;-6.477;-8.38
0.27;-4.68E-03;0;1.177;-5.18;-7.217
0.246;0.024;0;0.519;-5.496;-8.253
0.227;9.86E-03;0;-1.071;-5.091;-10.945
0.205;0.031;0;1.588;-3.556;-9.126
0.198;-0.022;0;-0.791;-6.003;-9.021
0.212;-0.014;0;-0.053;-4.046;-8.192
0.214;0.027;0;-2.289;-6.004;-7.643
0.176;0.012;0;0.071;-5.585;-7.853
0.217;-0.03;0;0.84;-5.374;-9.477
0.218;0.034;0;0.044;-4.978;-10.643
0.181;-0.027;0;-1.723;-5.571;-7.648
0.15;-0.014;0;-1.865;-3.674;-9.621
0.149;-0.011;0;1.728;-6.076;-6.22
0.123;-0.024;0;-0.896;-4.663;-10.429
0.15;0.023;0;-0.488;-6.478;-8.418
0.13;-0.013;0;-1.55;-3.555;-8.26
0.129;-5.95E-03;0;1.082;-4.318;-7.614
0.135;-0.015;0;2.142;-4.043;-8.807
0.109;-0.019;0;1.884;-5.676;-8.837
0.112;0.026;0;2.36;-3.825;-6.825
0.078;0.031;0;-0.61;-5.385;-10.089
0.119;-0.027;0;0.44;-5.197;-6.577
0.058;-6.97E-03;0;1.276;-6.723;-9.682
0.066;3.16E-04;0;2.351;-6.028;-7.397
0.066;-8.66E-03;0;-2.051;-3.824;-7.322
0.055;-0.021;0;0.98;-6.095;-9.81
0.02;0.029;0;-0.975;-6.275;-7.487
7.15E-03;-0.031;0;0.363;-3.705;-8.698
0.03;-1.74E-03;0;0.199;-5.093;-7.231
-9.63E-03;-7.34E-03;0;-0.022;-3.177;-9.734
4.31E-03;-0.025;0;-0.647;-2.824;-10.63
0.03;-0.017;0;-0.947;-3.296;-6.713
-9.47E-03;0.022;0;0.437;-6.955;-8.709
0.017;-4.18E-03;0;1.497;-6.543;-8.896
2.84E-03;0.031;0;-1.017;-3.623;-10.363
-0.039;7.43E-03;0;-0.321;-4.782;-7.925
-0.05;-0.02;0;-1.632;-3.101;-10.207
-0.062;0.029;0;-0.6;-5.267;-7.056
-0.065;-0.012;0;-2.217;-5.782;-7.721
-0.091;5.04E-03;0;1.776;-4.553;-7.103
-0.041;4.25E-03;0;1.042;-4.2;-6.896
-0.102;0.023;0;-0.432;-3.024;-9.32
-0.108;6.88E-03;0;1.605;-4.392;-9.781
-0.097;-0.028;0;-0.164;-6.095;-6.548
-0.13;-0.01;0;-2.251;-4.27;-10.067
-0.103;-0.023;0;0.646;-3.832;-8.429
-0.133;0.018;0;-1.921;-3.664;-9.706
-0.111;3.99E-03;0;1.011;-4.84;-9.505
-0.153;-0.023;0;-0.798;-2.923;-7.038
-0.129;-0.024;0;0.639;-5.615;-8.52
-0.149;0.01;0;1.509;-7.035;-8.243
-0.178;-0.014;0;1.365;-4.851;-6.958
-0.163;0.02;0;1.624;-6.596;-10.6
-0.141;0.021;0;0.497;-6.38;-8.611
-0.189;0.016;0;-1.372;-5.464;-9.383
-0.222;-0.028;0;2.373;-4.88;-10.7
-0.198;0.019;0;0.691;-3.923;-10.508
-0.203;0.024;0;-0.109;-3.784;-8.338
-0.232;-0.015;0;1.904;-2.393;-9.422
-0.239;-7.49E-03;0;0.393;-6.641;-7.684
-0.23;-0.029;0;-2.321;-6.621;-9.708
-0.264;0.029;0;-0.404;-2.516;-7.064
-0.236;0.018;0;-1.102;-3.247;-8.234
-0.267;0.017;0;1.967;-6.871;-8.714
-0.288;-0.019;0;-2.209;-6.844;-10.686
-0.25;-0.015;0;0.872;-5.449;-10.814
-0.283;0.024;0;-0.433;-3.135;-9.152
-0.262;0.012;0;-2.34;-2.006;-8.805
-0.283;-0.03;0;0.67;-4.84;-9.622
-0.322;0.015;0;1.842;-2.998;-8.553
-0.295;5.67E-03;0;-1.165;-6.4;-7.41
-0.284;0.02;0;0.206;-5.472;-8.231
-0.347;2.34E-03;0;2.341;-5.97;-7.984
-0.324;-0.021;0;0.474;-3.928;-9.168
-0.325;0.03;0;-1.337;-5.904;-10.448
-0.324;3.95E-04;0;-2.087;-5.494;-7.741
-0.349;-0.029;0;-1.061;-6.301;-7.884
-0.328;-0.01;0;-0.629;-1.88;-9.328
-0.355;0.031;0;-1.738;-3.78;-8.334
-0.375;0.026;0;1.215;-2.823;-6.77
-0.378;-0.022;0;1.872;-5.247;-10.448
-0.353;0.023;0;-2.057;-2.576;-7.634
-0.41;0.035;0;0.533;-6.34;-9.687
-0.409;-0.025;0;-0.308;-3.386;-9.47
-0.409;4.98E-03;0;1.89;-1.98;-7.569
-0.403;0.023;0;0.796;-5.961;-7.336
-0.439;7.89E-03;0;1.087;-2.765;-8.496
-0.392;-0.027;0;-2.199;-4.343;-9.706
-0.407;9.52E-03;0;2.271;-4.462;-10.32
-0.406;0.023;0;-0.91;-5.772;-7.639
-0.438;-1.71E-03;0;-1.716;-4.483;-6.822
-0.415;5.31E-03;0;-0.462;-2.363;-7.9
-0.472;-0.023;0;0.926;-3.027;-8.264
-0.455;-0.03;0;1.763;-1.727;-7.631
-0.486;-0.03;0;0.28;-5.826;-6.857
-0.465;0.01;0;-0.298;-4.908;-6.841
-0.495;2.15E-03;0;-1.663;-4.649;-8.677
-0.507;0.029;0;1.266;-5.098;-8.402
-0.488;-6.28E-03;0;0.221;-5.383;-10.79
-0.497;4.87E-03;0;1.006;-1.266;-10.505
-0.517;-0.01;0;-2.305;-2.916;-11.483
-0.511;-7.56E-03;0;-1.225;-4.032;-8.556
-0.489;-3.56E-03;0;1.308;-1.509;-9.262
-0.49;0.029;0;-0.667;-3.873;-11.455
-0.54;-0.014;0;2.022;-3.888;-11.224
-0.512;0.031;0;2.376;-3.977;-7.536
-0.5;3.14E-03;0;0.408;-5.27;-11.274
-0.539;-0.01;0;-0.357;-1.316;-10.085
-0.567;-4.40E-04;0;-1.319;-2.079;-11.652
-0.536;0.021;0;-1.8;-3.817;-7.146
-0.569;3.11E-03;0;2.305;-3.496;-9.81
-0.527;-0.014;0;0.028;-0.864;-8.034
-0.559;-0.022;0;-1.434;-2.71;-9.67
-0.577;0.015;0;0.278;-3.851;-11.265
-0.55;-0.025;0;2.102;-1.775;-8.141
-0.566;3.71E-03;0;1.613;-1.9;-9.401
-0.563;0.012;0;0.179;-3.698;-11.129
-0.565;0.012;0;1.252;-2.359;-9.347
-0.589;1.22E-03;0;-1.723;-3.133;-10.683
-0.616;0.026;0;1.019;-1.191;-10.554
-0.621;0.034;0;-1.225;0.112;-11.164
-0.572;0.02;0;1.796;0.025;-10.987
-0.585;0.013;0;-2.081;-4.147;-7.24
-0.616;-0.024;0;-0.937;-1.177;-7.355
-0.576;3.18E-03;0;2.118;0.112;-11.192
-0.588;3.98E-03;0;-1.416;-2.261;-11.389
-0.621;0.022;0;-0.267;-3.68;-8.327
-0.581;0.011;0;1.638;-2.022;-10.205
-0.598;-0.017;0;-0.036;-2.659;-10.063
-0.619;-9.32E-04;0;-1.914;-1.248;-7.912
-0.641;-0.025;0;-1.918;-0.195;-11.388
-0.617;-0.02;0;-1.635;-1.486;-9.207
-0.612;-0.018;0;-2.154;-1.137;-7.837
-0.614;-0.022;0;-1.473;-3.246;-10
-0.63;-0.025;0;-1.567;-1.687;-8.475
-0.638;-0.026;0;0.725;-2.603;-9.641
-0.634;0.011;0;-0.223;-3.283;-7.755
-0.638;9.59E-03;0;-2.321;-1.97;-8.857
-0.643;-0.012;0;0.973;-0.164;-11.356
-0.66;0.025;0;0.284;-0.33;-7.946
-0.621;-0.023;0;2.372;-3.26;-11.6
-0.623;-0.018;0;-2.352;-2.751;-7.812
-0.672;-0.025;0;0.433;-2.012;-7.518
-0.672;-0.019;0;0.823;-0.046;-9.161
-0.621;-0.011;0;0.391;1.124;-8.453
-0.619;5.40E-03;0;1.851;-1.668;-7.615
-0.619;-0.018;0;2.149;1.129;-10.509
-0.678;-0.018;0;-0.618;-0.593;-8.925
-0.64;0.033;0;-1.116;-2.419;-9.708
-0.633;-0.011;0;-0.623;-1.345;-9.16
-0.646;-5.35E-03;0;1.456;0.803;-7.53
-0.648;-0.012;0;-2.029;0.449;-12.115
-0.675;-1.99E-03;0;-1.695;-1.621;-10.187
-0.63;0.028;0;-0.786;-0.898;-9.596
-0.637;8.70E-03;0;-1.454;-0.344;-10.979
-0.648;-0.027;0;-2.167;-1.525;-11.239
-0.667;-1.09E-03;0;0.645;-0.534;-9.94
-0.648;0.024;0;-1.014;1.484;-11.064
-0.629;-2.18E-03;0;0.704;-2.1;-12.057
-0.677;0.032;0;0.331;-0.58;-11.086
-0.679;-0.013;0;-1.845;-0.919;-10.208
-0.625;-1.65E-03;0;-1.242;-1.837;-8.391
-0.685;-0.028;0;2.303;0.805;-9.467
-0.673;0.031;0;0.017;0.655;-8.32
-0.669;-0.012;0;2.315;-1.071;-7.581
-0.66;0.021;0;2.215;1.921;-8.642
-0.684;-8.71E-03;0;0.265;-0.85;-7.494
-0.636;0.024;0;-1.262;2.54;-7.719
-0.62;0.032;0;-2.301;2.369;-10.395
-0.656;-0.024;0;0.419;0.727;-10.406
-0.674;0.013;0;1.699;-0.448;-7.451
-0.651;0.026;0;2.307;2.546;-7.772
-0.658;-0.029;0;-1.413;-0.034;-10.055
-0.664;0.011;0;0.636;0.833;-10.127
-0.609;0.019;0;-0.301;-1.095;-11.758
-0.632;7.47E-03;0;-0.243;0.791;-8.512
-0.669;-7.26E-03;0;1.63;0.123;-8.245
-0.612;0.015;0;-0.726;-0.436;-11.431
-0.652;-0.024;0;-0.987;-0.911;-11.791
-0.621;-0.012;0;2.08;2.579;-7.929
-0.633;0.028;0;-2.002;3.823;-8.685
-0.595;-0.014;0;-0.106;3.175;-8.627
-0.601;0.02;0;0.248;-0.568;-7.583
-0.618;0.013;0;1.043;3.507;-11.001
-0.588;-0.027;0;1.752;0.401;-11.894
-0.624;0.026;0;-0.631;3.247;-11.659
-0.607;-4.83E-03;0;0.308;0.607;-11.294
-0.635;0.032;0;1.923;0.413;-8.079
-0.585;0.015;0;-1.7;3.586;-8.141
-0.602;0.023;0;-0.118;2.961;-11.573
-0.609;0.021;0;-0.573;0.698;-10.428
-0.6;-0.011;0;0.351;4.128;-9.161
-0.601;-0.023;0;0.412;2.801;-11.874
-0.615;0.031;0;-1.307;1.9;-11.483
-0.611;0.019;0;0.407;2.699;-10.963
-0.568;0.018;0;-0.581;1.147;-9.056
-0.576;0.019;0;0.277;2.812;-7.802
-0.597;4.98E-03;0;-1.061;1.897;-7.662
-0.599;-6.96E-03;0;0.034;4.576;-11.386
-0.574;-0.011;0;-0.252;3.636;-8.434
-0.542;-0.029;0;0.285;2.669;-10.557
-0.568;0.025;0;-1.806;5.055;-7.286
-0.564;5.50E-03;0;1.526;0.754;-8.563
-0.527;0.01;0;0.969;5.099;-9.04
-0.546;0.014;0;2.338;5.311;-7.174
-0.52;0.017;0;-1.934;3.971;-10.728
-0.505;-0.023;0;-0.058;4.631;-11.437
-0.541;0.031;0;0.203;5.143;-7.099
-0.527;1.84E-03;0;-1.032;4.92;-8.337
-0.535;0.03;0;1.174;2.593;-11.273
-0.532;-0.022;0;-1.757;5.591;-9.644
-0.522;-3.21E-03;0;1.959;2.401;-8.962
-0.52;-0.011;0;-0.087;4.933;-11.292
-0.488;3.39E-03;0;0.316;5.238;-7.46
-0.493;0.01;0;1.105;4.747;-7.631
-0.51;0.026;0;0.985;3.677;-11.293
-0.493;-2.78E-03;0;-2.008;4.205;-9.032
-0.449;0.026;0;-1.728;2.601;-8.806
-0.489;0.017;0;0.94;4.396;-8.91
-0.481;0.021;0;0.581;1.242;-8.298
-0.487;3.57E-03;0;-0.719;4.194;-7.287
-0.468;0.023;0;0.585;2.833;-10.887
-0.448;-0.017;0;-0.652;4.105;-8.104
-0.443;0.029;0;-0.94;4.814;-6.77
-0.411;0.017;0;2.218;3.543;-10.875
-0.397;1.73E-03;0;0.51;1.928;-7.076
-0.395;-0.012;0;1.549;3.388;-10.052
-0.386;-0.031;0;2.045;3.23;-10.478
-0.401;-0.016;0;-2.269;4.062;-8.249
-0.419;-0.02;0;-0.569;3.984;-8.092
-0.373;0.029;0;-1.817;6.197;-8.644
-0.395;-0.028;0;-1.887;4.84;-7.573
-0.359;-0.018;0;0.015;4.105;-7.115
-0.359;0.02;0;0.232;4.813;-6.863
-0.401;-6.20E-03;0;1.796;3.179;-7.118
-0.349;0.029;0;-1.26;2.788;-9.062
-0.331;-0.024;0;2.198;3.356;-10.568
-0.363;9.88E-03;0;-2.336;6.187;-8.891
-0.337;-0.01;0;-1.4;3.801;-7.718
-0.322;-0.016;0;-1.68;4.582;-8.564
-0.33;-3.45E-03;0;1.11;4.611;-10.65
-0.288;6.76E-03;0;-0.645;3.056;-7.939
-0.325;-0.027;0;-1.824;2.986;-9.151
-0.29;0.02;0;-1.516;5.79;-7.572
-0.33;8.57E-03;0;-0.186;2.949;-8.95
-0.267;7.43E-03;0;0.556;6.211;-7.975
-0.277;-2.98E-03;0;-1.541;2.42;-7.067
-0.29;-0.018;0;0.567;3.99;-10.059
-0.24;9.33E-03;0;2.337;5.537;-6.559
-0.248;7.12E-03;0;-0.856;4.258;-9.676
-0.263;0.02;0;0.583;4.831;-7.137
-0.275;-0.024;0;-0.116;4.914;-10.479
-0.246;0.014;0;0.573;5.174;-6.638
-0.245;0.018;0;-1.993;4.312;-9.543
-0.213;6.01E-03;0;1.509;5.255;-7.503
-0.219;9.78E-04;0;1.033;6.35;-8.813
